Name,SMILES,Binary_efficiency,Lipid_ratio,Chol_ratio,Helper_ratio,PEG-ratio
s41587-CB-2&R-11,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCCC2CCN(CCO)CC2)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-12,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(N2CCN(CC)CC2)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-13,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN2CCCC2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-14,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-16,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCc1c[nH]cn1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-17,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCOCC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-19,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCCCC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-20,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN=C1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-21,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCOCCOCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-22,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCc1ccccn1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-23,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2ccccn2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-24,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-25,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-26,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCn1ccnc1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-27,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-28,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-29,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-30,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-32,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-33,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-35,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCCN(C)C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-36,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN(C)C)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-37,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCCCN(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-38,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC1CCCCN1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-39,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CC2CCN(C)CC2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-40,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCN(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-41,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-42,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CCO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-43,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC1CCCCN1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-44,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC1CCCCN1C(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-45,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC1CCCCN1CC(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-46,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCC(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-47,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-2&R-49,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCCCCC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-50,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-51,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CO)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-52,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCO)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-53,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(O)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-54,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCOCCO)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-55,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-56,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCO)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-57,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-58,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-60,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC(O)CO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-61,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-62,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-64,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC(OCC)OCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-65,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC(OC)OC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-66,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCC1OCCO1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-67,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CC1OCCO1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-68,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCN1CCCC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-69,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-70,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-71,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/CCCCCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-2&R-72,CCCCCCCC/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC1c1ccccc1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-1,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-2,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-3,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-4,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN(CC)CC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-5,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-7,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCCCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-8,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCN(CC)CC)CCN(CC)CC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-9,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-10,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCc1ccncc1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-11,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCCC2CCN(CCO)CC2)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-12,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(N2CCN(CC)CC2)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-13,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN2CCCC2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-14,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-16,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCc1c[nH]cn1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-17,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN1CCOCC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-19,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN1CCCCC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-20,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN=C1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-21,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCOCCOCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-22,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCc1ccccn1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-23,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2ccccn2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-24,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-25,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(c2cccnc2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-26,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCn1ccnc1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-27,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-28,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCCN(C)CCCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-29,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-30,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN1CCCCC1)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-32,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-33,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-35,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCCN(C)C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-36,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCN(C)C)CC1)CCCCCC,1,35,46.5,16,2.5
s41587-CB-3&R-37,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN1CCCCN(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-38,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCC1CCCCN1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-39,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CC2CCN(C)CC2)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-40,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN1CCN(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-41,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC[C@H]1CO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-42,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCCCC1CCO)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-43,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CC1CCCCN1C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-44,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCC1CCCCN1C(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-45,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCC1CCCCN1CC(C)C)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-46,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN1CCC(C)CC1)CCCCCC,0,35,46.5,16,2.5
s41587-CB-3&R-47,CCCCC/C=C/C/C=C/CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C/C/C=C/CCCCC)CC1)CCCCCC,0,35,46.5,16,2.5
